_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
congngheso212,N/A,76.6,Unknown,2.88%,73.9K,congngheso212,28.4K,công nghệ số 4.0,"1,000,000 VND",Jobs & Careers,73900.0,2.88,28400.0,1000000.0,,76.6,['Jobs & Careers'],1,0,0,0,0,1,0,11.210481638644469,10.254179634797001,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
vivanthuyofficial,N/A,71.6,Unknown,2.46%,57.5K,vivanthuyofficial,10.5K,Thuỷ tộc Cao Lan 🌾🌾,"3,000,000 VND",Restaurant Exploration,57500.0,2.46,10500.0,3000000.0,,71.6,['Restaurant Exploration'],1,0,0,0,0,1,0,10.959557617938563,9.259225769705994,14.914123179965662,False,False,False,False,mid,micro,['Lifestyle'],Lifestyle,True,micro | mid | Lifestyle
nhungnaomi_87,N/A,79.3,Unknown,1.94%,87.8K,nhungnaomi_87,6.7K,Nhung Dinh861,"200,000 VND","Movies & TV, Skits",87800.0,1.94,6700.0,200000.0,,79.3,"['Movies & TV', 'Skits']",2,0,0,0,0,1,0,11.382828169079987,8.81001204797317,12.206077645517674,False,False,False,False,low,micro,"['Entertainment', 'Others']",Entertainment,True,micro | low | Entertainment
kamuiyewgame,91,77.3,Unknown,1.98%,299.4K,kamuiyewgame,64.6K,Kamui YewGame,"7,000,000 VND",Non-video Games,299400.0,1.98,64599.99999999999,7000000.0,91.0,77.3,['Non-video Games'],1,0,0,0,0,0,0,12.609539090975447,11.075985169527042,15.76142084987672,False,False,False,False,high,micro,['Others'],Others,True,micro | high | Others
_tuanhoang_,N/A,86.7,Unknown,1.71%,474.2K,_tuanhoang_,3.1K,Lại là Tuấn đây,"5,000,000 VND","Daily Life, Business & Finance, Career Development",474200.0,1.71,3100.0,5000000.0,,86.7,"['Daily Life', 'Business & Finance', 'Career Development']",3,0,0,0,0,1,0,13.069386561426064,8.03947991910045,15.424948670398354,False,False,False,False,high,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | high | Lifestyle
captionconggiao_2026,96.2,80,Unknown,11.11%,11.8K,captionconggiao_2026,6.8K,Caption Công Giáo🇻🇦,"190,000 VND",Love & Romantic Relationships,11800.0,11.11,6800.0,190000.0,96.2,80.0,['Love & Romantic Relationships'],1,0,0,0,0,0,0,9.375939552625749,8.824824939175638,12.154784614286667,False,False,False,False,low,micro,['Lifestyle'],Lifestyle,True,micro | low | Lifestyle
buihonganhofficial,91.7,93.9,Unknown,0.86%,309.8K,buihonganhofficial,5.8K,Bùi Hồng Anh OFFICIAL,"3,500,000 VND",Beauty Tutorials & Tips,309800.0,0.86,5800.0,3500000.0,91.7,93.9,['Beauty Tutorials & Tips'],1,0,0,0,0,0,0,12.643685434848656,8.665785595466064,15.068273812173887,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
mannhireview297,N/A,82.8,Unknown,1.73%,113.1K,mannhireview297,82.6K,Mẫn Nhi Review 🎀,"3,000,000 VND",Beauty Tutorials & Tips,113100.0,1.73,82600.0,3000000.0,,82.8,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,11.636036503798104,11.321777065973317,14.914123179965662,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
taiphamreview,N/A,79.2,Unknown,1.72%,203.9K,taiphamreview,37.4K,Tài hay review ✅,"4,500,000 VND","Tech Products & Tests, Outfits",203900.0,1.72,37400.0,4500000.0,,79.2,"['Tech Products & Tests', 'Outfits']",2,0,0,0,0,1,0,12.225389860915405,10.529452721013085,15.319588176962746,False,False,False,False,high,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
taimeme07,97.4,78.1,Unknown,5.87%,57.6K,taimeme07,18.5K,TÀI-MEME,"470,000 VND","Comedy, Video Games",57600.0,5.87,18500.0,470000.0,97.4,78.1,"['Comedy', 'Video Games']",2,0,0,0,0,0,0,10.961295207644392,9.825580063659602,13.060490101343552,False,False,False,False,low,micro,"['Entertainment', 'Knowledge / Tech']",Entertainment,True,micro | low | Entertainment
lyst147,N/A,77.4,Unknown,5.45%,248.9K,lyst147,6.2K,LYsT 147,"1,315,500 VND","Pet Tips & Care, Wildlife & Exotic Pets, Outfits",248900.0,5.45,6200.0,1315500.0,,77.4,"['Pet Tips & Care', 'Wildlife & Exotic Pets', 'Outfits']",3,0,0,0,0,1,0,12.424810506025395,8.732465848349879,14.089728139629432,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
chuyencuacun.1001,91.6,93.2,Unknown,3.28%,135.4K,chuyencuacun.1001,168.9K,Cunn.1001,"5,000,000 VND","Daily Life, Beauty Tutorials & Tips",135400.0,3.28,168900.0,5000000.0,91.6,93.2,"['Daily Life', 'Beauty Tutorials & Tips']",2,0,0,0,0,0,0,11.81599602495741,12.03706802344148,15.424948670398354,False,False,True,False,high,micro,"['Lifestyle', 'Beauty & Fashion']",Lifestyle,True,micro | high | Lifestyle
duongduy0404,N/A,72.7,Unknown,12.13%,2.6M,duongduy0404,95.3K,Dương Duy,"9,000,000 VND","Outfits, Skits, News & Entertainment, Comedy",2600000.0,12.13,95300.0,9000000.0,,72.7,"['Outfits', 'Skits', 'News & Entertainment', 'Comedy']",4,0,0,0,0,1,0,14.77102238760702,11.464795582766675,16.012735246411598,True,False,False,False,high,macro,"['Beauty & Fashion', 'Others', 'Entertainment']",Beauty & Fashion,True,macro | high | Beauty & Fashion
tuanvupham3333,95.1,79.9,Unknown,2.68%,331.3K,tuanvupham3333,87.9K,Tuan Vu Pham,"10,000,000 VND",Outfits,331300.0,2.68,87900.0,10000000.0,95.1,79.9,['Outfits'],1,0,0,0,0,0,0,12.710782606695746,11.383966460172834,16.118095750958314,False,False,False,False,high,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
engsoup_ducy,90.6,75.6,Unknown,4.31%,798.9K,engsoup_ducy,16.2K,Ducy (Đu-Xi Ưa Đi),"2,500,000 VND","News & Entertainment, Restaurant Exploration, Food & Beverage",798900.0,4.31,16200.0,2500000.0,90.6,75.6,"['News & Entertainment', 'Restaurant Exploration', 'Food & Beverage']",3,0,0,0,0,0,0,13.590992312190467,9.692828247710418,14.731801689838349,True,False,False,False,mid,mid,"['Entertainment', 'Lifestyle', 'Others']",Entertainment,True,mid | mid | Entertainment
maygardentiktok,N/A,75.2,Unknown,1.42%,2.3M,maygardentiktok,137.9K,MÂY Garden,"263,100 VND","Fishing, Hunting, & Camping, Home & Garden",2300000.0,1.42,137900.0,263100.0,,75.2,"['Fishing', 'Hunting', '& Camping', 'Home & Garden']",4,0,0,0,0,1,0,14.648420115681892,11.834291315386718,12.480293267857345,True,False,False,False,low,macro,['Others'],Others,True,macro | low | Others
troxlacci,94.4,90.9,Unknown,3.48%,2.5M,troxlacci,910.6K,Trox & Lacci,"80,000,000 VND","Fragrances & Perfumes, Food & Beverage, Family, Love & Romantic Relationships, Daily Life, News & Entertainment, Beauty & Personal Care",2500000.0,3.48,910600.0,80000000.0,94.4,90.9,"['Fragrances & Perfumes', 'Food & Beverage', 'Family', 'Love & Romantic Relationships', 'Daily Life', 'News & Entertainment', 'Beauty & Personal Care']",7,0,0,0,0,0,0,14.731801689838349,13.721860100059242,18.197537205138154,True,False,True,True,high,macro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
catooblarus,94.8,78.1,Unknown,4.17%,13.2K,catooblarus,62.2K,Catoo ౨ৎ,"100,000 VND",Video Games,13200.0,4.17,62200.0,100000.0,94.8,78.1,['Video Games'],1,0,0,0,0,0,0,9.488047863280759,11.038126355768453,11.51293546492023,False,False,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
maiyen3366,N/A,84.8,Unknown,1.35%,156K,maiyen3366,50.3K,Mai Yên,"1,500,000 VND","Household Products, Beauty Tutorials & Tips, Tech Products & Tests, Appliances, Baby, Kids & Maternity",156000.0,1.35,50300.0,1500000.0,,84.8,"['Household Products', 'Beauty Tutorials & Tips', 'Tech Products & Tests', 'Appliances', 'Baby', 'Kids & Maternity']",6,0,0,0,0,1,0,11.957617696467539,10.825780236605917,14.220976332738882,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Knowledge / Tech']",Others,True,micro | mid | Others
gonpinkk,N/A,82.2,Unknown,6.24%,3.3M,gonpinkk,86.1K,Gon Pink,"15,000,000 VND","Beauty Tutorials & Tips, Skincare, Skits, Daily Life, News & Entertainment, Apparel & Accessories, Beauty & Personal Care",3300000.0,6.24,86100.0,15000000.0,,82.2,"['Beauty Tutorials & Tips', 'Skincare', 'Skits', 'Daily Life', 'News & Entertainment', 'Apparel & Accessories', 'Beauty & Personal Care']",7,0,0,0,0,1,0,15.009433329466965,11.363276304750233,16.52356082573315,True,False,False,True,high,macro,"['Beauty & Fashion', 'Others', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,macro | high | Beauty & Fashion
nqoz_xg7,91.6,76.5,Unknown,3.55%,24K,nqoz_xg7,120.1K,Bich Ngoc day,"500,000,000 VND","Selfie, Daily Life, Dance",24000.0,3.55,120100.0,500000000.0,91.6,76.5,"['Selfie', 'Daily Life', 'Dance']",3,0,0,0,0,0,0,10.085850775128717,11.696088334428081,20.030118658386467,False,False,False,True,high,micro,"['Beauty & Fashion', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,micro | high | Beauty & Fashion
hongngocnguyen139,94.4,92.2,Unknown,2.51%,385.3K,hongngocnguyen139,4.2K,Hồng nè 🇻🇳,"2,000,000 VND","Software & Apps, Hair Design & Care, Outfits",385300.0,2.51,4200.0,2000000.0,94.4,92.2,"['Software & Apps', 'Hair Design & Care', 'Outfits']",3,0,0,0,0,0,0,12.861780125991103,8.343077871169383,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
dungomachi,93,76.1,Unknown,5.56%,2.6M,dungomachi,96.1K,Dung Đào,"5,000,000 VND","Skincare, Beverages & Production, Food & Beverage, Food Display & Reviews, Tech & Electronics, Beauty & Personal Care",2600000.0,5.56,96100.0,5000000.0,93.0,76.1,"['Skincare', 'Beverages & Production', 'Food & Beverage', 'Food Display & Reviews', 'Tech & Electronics', 'Beauty & Personal Care']",6,0,0,0,0,0,0,14.77102238760702,11.473155000731508,15.424948670398354,True,False,False,False,high,macro,"['Others', 'Beauty & Fashion']",Others,True,macro | high | Others
duongph.m,94.4,88.3,Unknown,7.43%,1.5M,duongph.m,72K,Dương Phạm nè,"28,941,000 VND","Daily Life, Tech & Electronics",1500000.0,7.43,72000.0,28941000.0,94.4,88.3,"['Daily Life', 'Tech & Electronics']",2,0,0,0,0,0,0,14.220976332738882,11.184435286790631,17.180769867373854,True,False,False,True,high,mid,"['Lifestyle', 'Others']",Lifestyle,True,mid | high | Lifestyle
ibrobotx,90.2,75,Unknown,1.11%,87.1K,ibrobotx,78.2K,ibrobot,"2,000,000 VND",Video Games,87100.0,1.11,78200.0,2000000.0,90.2,75.0,['Video Games'],1,0,0,0,0,0,0,11.374823643830945,11.267037714175425,14.508658238524095,False,False,False,False,mid,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
asipofurmay,N/A,75.7,Unknown,18.61%,31.4K,asipofurmay,31.9K,fish wax,"1,500,000 VND",Animation & Cosplay,31400.0,18.61,31900.0,1500000.0,,75.7,['Animation & Cosplay'],1,0,0,0,0,1,0,10.354595018522993,10.370392636243981,14.220976332738882,False,True,False,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
epoxyresinth,N/A,73,Unknown,2.68%,444.6K,epoxyresinth,26.7K,JH Craftsresin,"500,000 VND","Home Improvement, Art, Home & Garden",444600.0,2.68,26700.0,500000.0,,73.0,"['Home Improvement', 'Art', 'Home & Garden']",3,0,0,0,0,1,0,13.00493252972248,10.192456296870509,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
truongkysonboss,N/A,70.6,Unknown,1.28%,89.1K,truongkysonboss,20.7K,Thời tiết 24h new,"1,000,000 VND",Social News & Events,89100.0,1.28,20700.0,1000000.0,,70.6,['Social News & Events'],1,0,0,0,0,1,0,11.397525836740476,9.937937287265354,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
loanne2612,N/A,71,Unknown,1.70%,113.5K,loanne2612,34K,Loan nè 🌿,"5,000,000 VND",Beauty Tutorials & Tips,113500.0,1.7,34000.0,5000000.0,,71.0,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,11.63956692643747,10.434145214930487,15.424948670398354,False,False,False,False,high,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
thoitranghottrend65,90.2,83.2,Unknown,2.93%,81.4K,thoitranghottrend65,99.1K,Hôm nay xem gì?!!,"200,000 VND","Skits, Comedy",81400.0,2.93,99100.0,200000.0,90.2,83.2,"['Skits', 'Comedy']",2,0,0,0,0,0,0,11.307142836927456,11.503894811084523,12.206077645517674,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
uyenciu_15,N/A,79.8,Unknown,0.61%,115.4K,uyenciu_15,11.4K,Uyên Ciu Chill 🌷,"2,500,000 VND","Beauty Tutorials & Tips, Video Games",115400.0,0.61,11400.0,2500000.0,,79.8,"['Beauty Tutorials & Tips', 'Video Games']",2,0,0,0,0,1,0,11.656168298529856,9.34145634983372,14.731801689838349,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Knowledge / Tech']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
longtuanzi,N/A,73,Unknown,3%,95.3K,longtuanzi,69.2K,Long TuanZi,"1,500,000 VND",Mukbang & Food Tasting,95300.0,3.0,69200.0,1500000.0,,73.0,['Mukbang & Food Tasting'],1,0,0,0,0,1,0,11.464795582766675,11.1447705923684,14.220976332738882,False,False,False,False,mid,micro,['Lifestyle'],Lifestyle,True,micro | mid | Lifestyle
lol.entertaiment,N/A,61.7,Unknown,2.07%,83.5K,lol.entertaiment,126.4K,Ú Oà,"5,000,000 VND",,83500.0,2.07,126400.0,5000000.0,,61.7,[],0,0,0,0,0,1,0,11.332613886815139,11.747214672056005,15.424948670398354,False,False,False,False,high,micro,[],Unlabeled,True,micro | high | Unlabeled
cthoj01,N/A,72.9,Unknown,5.01%,107.9K,cthoj01,12.2K,Tho Thanh Chau,"2,000,000 VND","Hair Design & Care, Beauty Tutorials & Tips, Outfits",107900.0,5.01,12200.0,2000000.0,,72.9,"['Hair Design & Care', 'Beauty Tutorials & Tips', 'Outfits']",3,0,0,0,0,1,0,11.588969419043872,9.409273194575334,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
ceohayen,N/A,67.1,Unknown,2.28%,1.7M,ceohayen,1.4K,Ceo Hà Yến 🌺,"5,000,000 VND","Daily Life, News & Entertainment, Beauty Tutorials & Tips",1700000.0,2.28,1400.0,5000000.0,,67.1,"['Daily Life', 'News & Entertainment', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,14.346139397261565,7.244941546337007,15.424948670398354,True,False,False,False,high,mid,"['Lifestyle', 'Entertainment', 'Beauty & Fashion']",Lifestyle,True,mid | high | Lifestyle
bilongmlbb,N/A,75.6,Unknown,2.03%,159.3K,bilongmlbb,867,BiLong MLBB,"500,000 VND","Sports News, Video Games",159300.0,2.03,867.0,500000.0,,75.6,"['Sports News', 'Video Games']",2,0,0,0,0,1,0,11.978550773342342,6.7661917146603505,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | low | Others
heaven16.4,91,74,Unknown,10.43%,128.9K,heaven16.4,44.7K,𝓗𝓮𝓪𝓿𝓮𝓷🍉,"500,000 VND","Video Games, Automobiles",128900.0,10.43,44700.0,500000.0,91.0,74.0,"['Video Games', 'Automobiles']",2,0,0,0,0,0,0,11.766799946849087,10.707751151716078,13.122365377402328,False,False,False,False,low,micro,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | low | Knowledge / Tech
quang23062004,N/A,69.8,Unknown,11.36%,29.3K,quang23062004,1.5K,LDVQuang,"500,000 VND",Video Games,29300.0,11.36,1500.0,500000.0,,69.8,['Video Games'],1,0,0,0,0,1,0,10.285376924115587,7.313886831633462,13.122365377402328,False,False,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
trongsaoofficial,N/A,76.6,Unknown,1.39%,194.1K,trongsaoofficial,199.9K,Trọng Sao,"3,000,000 VND",Comedy,194100.0,1.39,199900.0,3000000.0,,76.6,['Comedy'],1,0,0,0,0,1,0,12.176133921127343,12.20557752297723,14.914123179965662,False,False,True,False,mid,micro,['Entertainment'],Entertainment,True,micro | mid | Entertainment
thodiahalong,N/A,77.2,Unknown,1.49%,83K,thodiahalong,4.8K,Thổ Địa Hạ Long,"3,500,000 VND","Travel, Jobs & Careers, Automobiles",83000.0,1.49,4800.0,3500000.0,,77.2,"['Travel', 'Jobs & Careers', 'Automobiles']",3,0,0,0,0,1,0,11.326607934898927,8.476579508530941,15.068273812173887,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
makeupwithnhungtho,N/A,81.6,Unknown,3.18%,213K,makeupwithnhungtho,40.5K,Trịnh Kiều Nhung ✨,"4,500,000 VND","Cosmetics, News & Entertainment, Beauty & Personal Care, E-Commerce (Non-app), Beauty Tutorials & Tips",213000.0,3.18,40500.0,4500000.0,,81.6,"['Cosmetics', 'News & Entertainment', 'Beauty & Personal Care', 'E-Commerce (Non-app)', 'Beauty Tutorials & Tips']",5,0,0,0,0,1,0,12.269052139516223,10.609081944147828,15.319588176962746,False,False,False,False,high,micro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | high | Others
sophia.beauty99,94.4,78.1,Unknown,12.44%,1.8M,sophia.beauty99,198K,Thuỷ Sophia,"19,000,000 VND","Other Beauty & Personal Care, Food & Beverage, Beauty & Personal Care, E-Commerce (Non-app), Beauty Tutorials & Tips",1800000.0,12.44,198000.0,19000000.0,94.4,78.1,"['Other Beauty & Personal Care', 'Food & Beverage', 'Beauty & Personal Care', 'E-Commerce (Non-app)', 'Beauty Tutorials & Tips']",5,0,0,0,0,0,0,14.403297778421795,12.19602736016897,16.759949589762293,True,False,True,True,high,mid,"['Others', 'Beauty & Fashion']",Others,True,mid | high | Others
lieten91th,N/A,74.5,Unknown,2.13%,310.9K,lieten91th,75.3K,Review Nghiệp Dư,"4,148,001 VND","Mukbang & Food Tasting, Household Products, Appliances, Food & Beverage",310900.0,2.13,75300.0,4148001.0,,74.5,"['Mukbang & Food Tasting', 'Household Products', 'Appliances', 'Food & Beverage']",4,0,0,0,0,1,0,12.64722981250999,11.229248693912288,15.238137330491515,False,False,False,False,high,micro,"['Lifestyle', 'Others']",Lifestyle,True,micro | high | Lifestyle
yangyunxetuimu,91.7,76.9,Unknown,2.93%,73.1K,yangyunxetuimu,83.9K,Hai xú túi mè,"2,000,000 VND","Daily Life, Mukbang & Food Tasting",73100.0,2.93,83900.0,2000000.0,91.7,76.9,"['Daily Life', 'Mukbang & Food Tasting']",2,0,0,0,0,0,0,11.199597325534862,11.3373928113354,14.508658238524095,False,False,False,False,mid,micro,['Lifestyle'],Lifestyle,True,micro | mid | Lifestyle
quynhmyybinh,96,76.3,Unknown,8.04%,232.5K,quynhmyybinh,51.6K,Quỳnh My & Y Bình,"4,000,000 VND","News & Entertainment, Love & Romantic Relationships",232500.0,8.04,51600.0,4000000.0,96.0,76.3,"['News & Entertainment', 'Love & Romantic Relationships']",2,0,0,0,0,0,0,12.356649805075568,10.851296331126829,15.201805169084134,False,False,False,False,high,micro,"['Entertainment', 'Lifestyle']",Entertainment,True,micro | high | Entertainment
quynhnhumobile,95.3,80.8,Unknown,6.11%,29K,quynhnhumobile,44.9K,Đam Mê Game Mobile,"10,000,000 VND",Video Games,29000.0,6.11,44900.0,10000000.0,95.3,80.8,['Video Games'],1,0,0,0,0,0,0,10.275085591132715,10.712215345197256,16.118095750958314,False,False,False,False,high,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | high | Knowledge / Tech
miiuvachun2019,94.4,78.3,Unknown,6.73%,849.1K,miiuvachun2019,182.7K,Miiu✨,"10,000,000 VND",Love & Romantic Relationships,849100.0,6.73,182700.0,10000000.0,94.4,78.3,['Love & Romantic Relationships'],1,0,0,0,0,0,0,13.651933421704344,12.115606215804869,16.118095750958314,True,False,True,False,high,mid,['Lifestyle'],Lifestyle,True,mid | high | Lifestyle
nhungdona,N/A,75,Unknown,3.98%,206.8K,nhungdona,20K,Nhung Dona,"3,000,000 VND","Traditional Sports, Love & Romantic Relationships",206800.0,3.98,20000.0,3000000.0,,75.0,"['Traditional Sports', 'Love & Romantic Relationships']",2,0,0,0,0,1,0,12.239512257194662,9.90353755128617,14.914123179965662,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
reviewchuannha,N/A,76.4,Unknown,2.66%,405.3K,reviewchuannha,132.6K,Review chuẩn nha🤘,"5,000,000 VND","Tech Products & Tests, Restaurant Exploration",405300.0,2.66,132600.0,5000000.0,,76.4,"['Tech Products & Tests', 'Restaurant Exploration']",2,0,0,0,0,1,0,12.912385279921523,11.795099898183592,15.424948670398354,False,False,False,False,high,micro,"['Knowledge / Tech', 'Lifestyle']",Knowledge / Tech,True,micro | high | Knowledge / Tech
minhduyy1508,91.6,78.6,Unknown,7.77%,42.3K,minhduyy1508,174.1K,MinhDuyyy,"5,000,000 VND","Comedy, Dance, Family",42300.0,7.77,174100.0,5000000.0,91.6,78.6,"['Comedy', 'Dance', 'Family']",3,0,0,0,0,0,0,10.652566005416872,12.067390869565173,15.424948670398354,False,False,True,False,high,micro,"['Entertainment', 'Lifestyle']",Entertainment,True,micro | high | Entertainment
nvpmusic_05,N/A,76.9,Unknown,6.38%,194.4K,nvpmusic_05,22.7K,𝐏𝐡𝐮̛𝐨̛𝐧𝐠𝐌𝐮𝐬𝐢𝐜🎧,"250,000 VND",Music,194400.0,6.38,22700.0,250000.0,,76.9,['Music'],1,0,0,0,0,1,0,12.177678315028167,10.030164255362632,12.429220196836383,False,False,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
swetcarot,92.4,85.9,Unknown,7.29%,177K,swetcarot,50.6K,Cà rốt,"3,000,000 VND","Beauty Tutorials & Tips, Dance, Lip Syncing",177000.0,7.29,50600.0,3000000.0,92.4,85.9,"['Beauty Tutorials & Tips', 'Dance', 'Lip Syncing']",3,0,0,0,0,0,0,12.083910661257521,10.831726617926124,14.914123179965662,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
hiunnguyen,92.9,74.5,Unknown,1.42%,188.7K,hiunnguyen,4.2K,Hiun Nguyễn,"5,000,000 VND","Beauty Tutorials & Tips, Daily Life",188700.0,1.42,4200.0,5000000.0,92.9,74.5,"['Beauty Tutorials & Tips', 'Daily Life']",2,0,0,0,0,0,0,12.147919030759663,8.343077871169383,15.424948670398354,False,False,False,False,high,micro,"['Beauty & Fashion', 'Lifestyle']",Beauty & Fashion,True,micro | high | Beauty & Fashion
kavacaubahixinchao,90.4,77,Unknown,2.45%,33.5K,kavacaubahixinchao,50K,Shop trợ lí cậu ba,"12,000,000 VND","Mukbang & Food Tasting, Daily Life, Comedy",33500.0,2.45,50000.0,12000000.0,90.4,77.0,"['Mukbang & Food Tasting', 'Daily Life', 'Comedy']",3,0,0,0,0,0,0,10.419330568113901,10.819798284210286,16.300417291085605,False,False,False,True,high,micro,"['Lifestyle', 'Entertainment']",Lifestyle,True,micro | high | Lifestyle
trangtrang37m,N/A,88.9,Unknown,1.70%,197K,trangtrang37m,28.7K,Trang Trang37,"2,500,000 VND",Cooking & Recipes,197000.0,1.7,28700.0,2500000.0,,88.9,['Cooking & Recipes'],1,0,0,0,0,1,0,12.190964083849375,10.264687244346277,14.731801689838349,False,False,False,False,mid,micro,['Lifestyle'],Lifestyle,True,micro | mid | Lifestyle
evelyn22073,95.7,79,Unknown,16.55%,28.1K,evelyn22073,8.8K,Cherry Lynei🍒,"160,000 VND",Video Games,28100.0,16.55,8800.0,160000.0,95.7,79.0,['Video Games'],1,0,0,0,0,0,0,10.243560441877241,9.082620630373812,11.982935344196433,False,True,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
bubududucorner,98.1,80.8,Unknown,14.61%,49.3K,bubududucorner,26.3K,Góc nhỏ Bubu Dudu,"5,000,000 VND","Animation & Cosplay, Toys & Collectibles",49300.0,14.61,26300.0,5000000.0,98.1,80.8,"['Animation & Cosplay', 'Toys & Collectibles']",2,0,0,0,0,0,0,10.805699643800724,10.177362240256695,15.424948670398354,False,False,False,False,high,micro,"['Entertainment', 'Others']",Entertainment,True,micro | high | Entertainment
phganhh251,N/A,88.8,Unknown,8.52%,117.6K,phganhh251,57.4K,gái xinh thích ăn thịt gián 🍔,"1,700,000 VND","Beauty Tutorials & Tips, Selfie, Lip Syncing",117600.0,8.52,57400.0,1700000.0,,88.8,"['Beauty Tutorials & Tips', 'Selfie', 'Lip Syncing']",3,0,0,0,0,1,0,11.67505281781187,10.957817003758691,14.346139397261565,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
yumichannel.official,N/A,70.7,Unknown,14.96%,27.3K,yumichannel.official,7.3K,YumiChannel,"200,000 VND","Music, Movies & TV",27300.0,14.96,7300.0,200000.0,,70.7,"['Music', 'Movies & TV']",2,0,0,0,0,1,0,10.214678610538817,8.895766604056085,12.206077645517674,False,True,False,False,low,micro,['Entertainment'],Entertainment,True,micro | low | Entertainment
duongyennhi164,N/A,75.5,Unknown,4.70%,1.1M,duongyennhi164,4K,Dương Yến Nhi,"8,000,000 VND","Beauty Tutorials & Tips, Skincare, Outfits, Daily Life, News & Entertainment, Beauty & Personal Care",1100000.0,4.7,4000.0,8000000.0,,75.5,"['Beauty Tutorials & Tips', 'Skincare', 'Outfits', 'Daily Life', 'News & Entertainment', 'Beauty & Personal Care']",6,0,0,0,0,1,0,13.910821646859095,8.294299608857235,15.894952224644102,True,False,False,False,high,mid,"['Beauty & Fashion', 'Others', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,mid | high | Beauty & Fashion
hieumullet2,91.1,90,Unknown,2.19%,114.3K,hieumullet2,3.4K,Hiếu Mullet,"2,000,000 VND","Lip Syncing, Dance, Fitness",114300.0,2.19,3400.0,2000000.0,91.1,90.0,"['Lip Syncing', 'Dance', 'Fitness']",3,0,0,0,0,0,0,11.646590598651017,8.131824785007195,14.508658238524095,False,False,False,False,mid,micro,"['Entertainment', 'Others']",Entertainment,True,micro | mid | Entertainment
