FOLLOWERS,VIDEO_COUNT,VIDEO_COUNT_3M_x,VIEW_STD,VIEW_CV,VIEW_MEAN_V,MEAN_LIKES_3M,MAX_LIKES_3M,MEAN_COMMENTS_3M,MAX_COMMENTS_3M,MEAN_SHARES_3M,MAX_SHARES_3M,MEAN_SAVES_3M,MAX_SAVES_3M,MEAN_VIEWS_RATE_3M,MEAN_LIKE_RATE_3M,MEAN_COMMENT_RATE_3M,MEAN_SHARE_RATE_3M,MEAN_SAVE_RATE_3M,AVG_POST_GAP,POSTING_CONSISTENCY,VIDEOS_PER_WEEK,MAX_VIRAL_STRENGTH,COLLAB_SCORE
123300,185,8.0,1051100.9530827324,1.7034981614700035,617025.0,25796.125,127200.0,39.625,167.0,1157.625,5920.0,1314.5,5695.0,5.00425790754258,0.0270865233336567,0.000116253841079,0.0009659714485466,0.0011676326400653,10.14127810846561,0.0879120879120879,0.6153846153846154,4.862039625615069,77.6
139200,513,67.0,642255.496890716,2.0609936878878305,311624.1940298508,29183.402985074623,341800.0,77.65671641791045,1123.0,5448.20895522388,58100.0,2375.0,27248.0,2.2386795548121463,0.0786783683958061,0.0002468589825492,0.0154188187885363,0.0069119999848488,1.2871668069584736,0.5494505494505495,5.153846153846154,13.15687317780628,79.4
26200,5,2.0,2320.017349073062,0.2261335687749821,10259.5,1286.0,1475.0,4.5,6.0,10.5,17.0,17.5,21.0,0.3915839694656489,0.1256132630567019,0.0004741186415394,0.0009463311951999,0.0018064740689175,17.57289351851852,0.0219780219780219,0.1538461538461538,1.1599005798372335,68.4
287800,845,1.0,0.0,0.0,3133.0,221.0,221.0,1.0,1.0,0.0,0.0,21.0,21.0,0.0108860319666435,0.0705394190871369,0.0003191828917969,0.0,0.0067028407277369,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999996808172,71.9
10400,74,77.0,172289.96205978416,2.9831243957329017,57754.87012987013,3056.753246753247,98300.0,14.909090909090908,634.0,196.33766233766235,5301.0,1266.7792207792209,33681.0,5.553352897102897,0.0370616549839065,0.0001955585674288,0.0024514818740925,0.0154949614319105,0.6734544042397661,0.4285714285714285,5.923076923076923,24.240380020380243,
27900,208,97.0,270891.9678792498,2.122615094945184,127621.80412371134,3398.3917525773195,32700.0,30.072164948453608,246.0,287.87628865979383,11000.0,188.36082474226805,1778.0,4.574258212319403,0.0139683242764947,0.0006161169792756,0.0006766137863983,0.000867263885437,0.9199225983796296,0.6153846153846154,7.461538461538462,10.969912309278495,78.0
398500,85,10.0,218684.6658943979,1.3812189426145505,158327.3,17146.4,75800.0,50.4,173.0,1325.5,6476.0,2085.5,8538.0,0.3973081555834379,0.0914780938146306,0.0005312363513865,0.0056210743049773,0.0106543893624733,9.222822788065844,0.1098901098901098,0.7692307692307693,4.110472420080994,79.7
53800,38,32.0,2008314.385528061,2.2990838280401813,873528.125,52318.125,788000.0,385.09375,6631.0,4682.8125,86200.0,3596.84375,57444.0,16.23658224907063,0.0340540819622819,0.0002731079909852,0.002539975485889,0.0021806638733435,2.755797117682198,0.3186813186813186,2.4615384615384617,11.791263160517252,81.9
26300,261,127.0,271698.012781643,1.3522474720088236,200923.29133858267,4604.433070866142,79800.0,69.37007874015748,814.0,268.51181102362204,10000.0,152.20472440944883,4323.0,7.639668872189455,0.0211833692775082,0.0004158185021478,0.0010230056061426,0.0007279605816626,0.6974492945326278,0.8681318681318682,9.76923076923077,10.451749948943284,79.0
58500,112,10.0,61931.705217207695,0.6221165767612816,99550.0,9013.4,29100.0,43.2,71.0,893.1,3624.0,556.7,1838.0,1.7017094017094017,0.0850226202327479,0.0005098464755028,0.007555327921969,0.0052072954141678,8.999899691358024,0.1098901098901098,0.7692307692307693,2.524359618256913,78.0
19800,194,25.0,67839.80630799786,1.305129695838747,51979.36,1685.16,8662.0,21.76,111.0,38.48,188.0,58.64,276.0,2.625220202020202,0.034977535837787,0.0007990499323918,0.0006550539448944,0.0010853783022862,3.500938946759259,0.2747252747252747,1.9230769230769231,4.347879619827026,75.7
52500,295,4.0,8610.845874051322,0.4556003107722604,18900.0,469.75,758.0,19.0,33.0,2.5,5.0,42.25,52.0,0.36,0.0243550659618301,0.0009599988543364,0.0001182007912175,0.0024204149126862,7.770320216049382,0.0439560439560439,0.3076923076923077,1.6084656083805045,69.2
172300,313,39.0,40494.949119409146,0.6194316816884212,65374.35897435898,7897.871794871795,24400.0,45.66666666666666,189.0,538.3076923076923,2085.0,1191.051282051282,3054.0,0.3794217003735286,0.1144289933099,0.0007000165001637,0.0071418963465064,0.0173682633547389,2.2854014376218323,0.3736263736263736,3.0,2.944579541843882,77.4
23600,472,85.0,545103.1966874475,1.7703136011441936,307913.35294117645,27191.36470588235,322600.0,175.96470588235294,2868.0,18473.529411764703,322700.0,1430.4352941176471,19954.0,13.047175972083748,0.0703846808585452,0.0004349065245141,0.0371053020703035,0.0043291388428995,1.0398042052469136,0.6703296703296703,6.538461538461538,9.743000656952264,82.7
38700,348,2.0,562.1498910433053,0.3416286178679286,1645.5,175.5,207.0,3.5,5.0,2.5,4.0,5.5,6.0,0.0425193798449612,0.1083531006438495,0.0020249727022854,0.0018473022327647,0.0036275368048495,1.303287037037037,0.0219780219780219,0.1538461538461538,1.241567911734082,74.8
73500,117,39.0,38731.30764197383,1.3481125330190633,28730.02564102564,255.15384615384616,652.0,27.46153846153846,110.0,3.641025641025641,11.0,14.41025641025641,33.0,0.3908847025989883,0.0192586590745183,0.0017403513944761,0.0002275551997686,0.0009514134148918,2.0880866228070176,0.2857142857142857,3.0,6.874341236615584,81.7
16900,144,66.0,81392.733235126,2.321119647179885,35066.15151515151,4634.878787878788,64100.0,47.77272727272727,320.0,469.1969696969697,4899.0,281.6818181818182,4275.0,2.074920207997131,0.129619195628774,0.0033765519836821,0.0173685648830535,0.0066337834694224,1.34551193019943,0.5604395604395604,5.076923076923077,13.648489477938751,94.6
3800000,920,54.0,178310.83602116778,2.633327347204905,67713.12962962964,2051.203703703704,25900.0,57.55555555555556,447.0,99.07407407407408,3140.0,120.83333333333331,1280.0,0.0178192446393762,0.0351296829039967,0.0017594266183045,0.0010990089054952,0.0025708856544485,1.6466127271139062,0.4835164835164835,4.153846153846154,17.72182155138768,77.2
17100,24,20.0,723569.9487671764,1.7280592588583097,418718.25,12786.9,75100.0,83.15,411.0,676.15,3875.0,1201.65,6756.0,24.486447368421054,0.0289624833531496,0.0003762221309472,0.0011179707065679,0.0032701926901123,4.426855506822612,0.2197802197802197,1.5384615384615383,5.49295379409545,76.7
77500,191,62.0,285778.4928037365,2.417429482629272,118215.85483870968,8926.967741935483,112700.0,29.080645161290324,524.0,719.9516129032259,8964.0,578.2096774193549,5714.0,1.5253658688865763,0.062945954997139,0.0003369678412333,0.0050980507762542,0.0039597246697177,1.448450591985428,0.4725274725274725,4.769230769230769,17.764114659978695,80.6
312500,312,17.0,78223.32279479582,0.5627250927483098,139008.0588235294,7926.529411764706,14300.0,37.588235294117645,104.0,97.76470588235294,483.0,792.9411764705883,1546.0,0.4448257882352941,0.0632355151801657,0.0007211439967942,0.0006383575924143,0.0060641643873991,5.178561197916666,0.1648351648351648,1.3076923076923077,2.1336892444084823,83.4
114000,57,12.0,40387.37989309022,0.8235501526919031,49040.583333333336,9044.5,35000.0,36.25,71.0,11.0,102.0,244.0,457.0,0.4301805555555555,0.3104652610146086,0.0036308319776295,0.0004502339966874,0.0267275007201413,7.152634680134681,0.1318681318681318,0.9230769230769232,3.132099774442621,74.6
53300,268,12.0,171634.73262105638,1.7541656763708475,97844.08333333331,3195.9166666666665,18000.0,10.666666666666666,67.0,112.33333333333331,675.0,89.58333333333333,567.0,1.835723889931207,0.020670271590008,0.0001225027838572,0.0005530273483709,0.0005753764689139,4.103720538720538,0.0769230769230769,0.9230769230769232,4.959932000606817,75.6
423600,1798,52.0,513935.46135938575,1.3957541346008262,368213.4615384616,5633.4807692307695,25100.0,164.1346153846154,716.0,986.0384615384615,18300.0,895.3846153846154,14030.0,0.8692480206290405,0.021489826459623,0.0006494794383321,0.0019258561388037,0.0019787126094151,1.6486973493100945,0.4615384615384615,4.0,8.147447916372522,71.8
29900,203,38.0,736528.4018621716,1.7511264708342027,420602.63157894736,12869.947368421052,144700.0,158.07894736842104,2020.0,810.7894736842105,16100.0,482.8157894736842,6300.0,14.066977644780849,0.0197885556049433,0.0004319537870461,0.0007752694385858,0.0007876179938622,2.3785926551551557,0.4175824175824176,2.923076923076923,7.84588528988493,79.1
3900000,1981,46.0,1333989.7381584602,2.0466038520098,651806.5217391305,34314.02173913043,459400.0,305.17391304347825,6820.0,5041.45652173913,181700.0,984.608695652174,11694.0,0.1671298773690078,0.0407077408952084,0.0003916383445602,0.0013838100227393,0.0012222549657435,1.796951388888889,0.4505494505494505,3.5384615384615383,10.279123906451538,76.2
33100,102,1.0,0.0,0.0,12500000.0,841900.0,841900.0,4053.0,4053.0,77000.0,77000.0,61032.0,61032.0,377.6435045317221,0.067352,0.00032424,0.00616,0.00488256,3.647729405054731,0.0109890109890109,0.0769230769230769,0.99999999999992,74.2
277100,320,21.0,2910290.8012119764,2.341819655578933,1242747.619047619,44455.57142857143,624000.0,703.6190476190476,9923.0,37047.0,590100.0,2602.2380952380954,38752.0,4.484834424567373,0.0278667356677659,0.0004123375447656,0.0135793439508503,0.0013364962330643,4.298310185185185,0.2307692307692307,1.6153846153846154,10.943493104747551,78.5
118600,290,10.0,25553.334202974154,0.7578094366019082,33720.0,296.7,1243.0,36.3,44.0,9.6,40.0,67.2,195.0,0.2843170320404722,0.0115751502710176,0.0014649999944073,0.0003961988052282,0.0027609618046879,9.343078703703704,0.0989010989010989,0.7692307692307693,2.505931198027701,76.3
49300,42,1.0,0.0,0.0,83800.0,4301.0,4301.0,88.0,88.0,314.0,314.0,178.0,178.0,1.6997971602434077,0.0513245823389021,0.0010501193317422,0.0037470167064439,0.0021241050119331,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999999880668,72.7
31300,139,53.0,1791092.3487090536,2.25024792226634,795953.3396226416,49620.58490566038,651100.0,413.5471698113208,5397.0,63826.056603773584,1000000.0,2567.075471698113,46158.0,25.42981915727289,0.0503334554615991,0.0004878679431095,0.0477338339774079,0.0017219115065668,1.6917163016381769,0.5274725274725275,4.076923076923077,12.312279517080524,93.4
99800,230,13.0,39953.82430910809,0.3635979811086303,109884.6153846154,1393.2307692307693,2541.0,43.92307692307692,71.0,6.384615384615385,10.0,21.923076923076923,38.0,1.1010482503468475,0.0132608445835574,0.0004285491910548,6.479049940790572e-05,0.0002268544925713,5.335888310185186,0.1318681318681318,1.0,1.7891494574565916,70.6
419900,658,12.0,36847.63057223461,0.3488257864173473,105633.33333333331,3920.1666666666665,8284.0,53.5,77.0,336.8333333333333,1455.0,311.1666666666667,828.0,0.2515678336111772,0.039047946726202,0.0005890985319839,0.003540277322054,0.003281157839795,7.537047558922558,0.1318681318681318,0.9230769230769232,1.3669927421770245,72.5
138200,791,47.0,165083.67070292874,1.4078409608478333,117260.17021276597,3731.446808510638,23000.0,34.234042553191486,235.0,1110.787234042553,8267.0,1284.127659574468,9869.0,0.8484816947378144,0.0406949091876726,0.0007004192193668,0.0074800626714137,0.0086572816762779,1.823341384863124,0.5054945054945055,3.615384615384616,6.294549962314054,75.0
204400,235,6.0,307134.6767570648,1.1936058426939744,257316.66666666663,9671.0,23300.0,62.0,152.0,660.0,1827.0,364.6666666666667,803.0,1.258887801696021,0.0500721195348479,0.0003526833227848,0.002863842439294,0.0019811176878884,2.869712962962963,0.0659340659340659,0.4615384615384615,3.306043137496058,86.9
1200000,968,8.0,128087.76497274938,0.4127702395885973,310312.5,5674.5,15600.0,108.75,202.0,158.25,304.0,163.375,415.0,0.25859375,0.0171540041646742,0.0003856783165986,0.0004992629707128,0.0005086857399292,5.285615079365079,0.0879120879120879,0.6153846153846154,1.5970996978800496,73.3
335700,1409,39.0,154258.404283452,2.643709304256213,58349.230769230766,3400.7179487179487,54100.0,33.02564102564103,446.0,690.5128205128206,12800.0,195.02564102564105,4848.0,0.1738136156366719,0.0610564793178402,0.0010274982208945,0.0104804670308619,0.002396781383215,2.1905884502923976,0.3296703296703296,3.0,16.454372873923713,76.4
106600,410,139.0,1815730.055748504,2.421850338180058,749728.4316546762,19451.136690647483,298300.0,110.76258992805757,1556.0,1624.3381294964029,31300.0,2217.2158273381297,27412.0,7.0330997340964005,0.0224460935354344,0.0002947349502363,0.0016279625086964,0.0028822633123736,0.6250785024154589,0.8021978021978022,10.692307692307692,20.807534223491377,77.7
1000000,76,4.0,23424.915510342114,0.658003244654048,35600.0,665.75,1717.0,6.5,20.0,32.0,70.0,69.75,233.0,0.0356,0.0163063873333862,0.0001414703430952,0.000849336525222,0.0013141429870896,0.3231404320987655,0.0219780219780219,0.3076923076923077,1.9269662920807031,71.2
84600,1060,67.0,137472.303038426,1.267807673882883,108433.0895522388,2457.5223880597014,26000.0,25.71641791044776,185.0,152.47761194029852,1961.0,72.22388059701493,845.0,1.2817150065276457,0.0188224190409403,0.0002716069384219,0.0006948863060112,0.0004875292291276,0.2557635381593715,0.1758241758241758,5.153846153846154,5.535210722786904,86.7
1200000,823,65.0,225419.83574245157,1.183851183115377,190412.3076923077,7326.553846153846,50900.0,65.21538461538462,432.0,51.323076923076925,676.0,183.75384615384613,1444.0,0.158676923076923,0.0409377469619276,0.0004341509231185,0.0002552600240039,0.0010391926520926,1.367236328125,0.5934065934065934,5.0,6.302113631923467,93.9
127900,641,68.0,854912.4330139078,3.815769725276232,224047.17647058825,273.44117647058823,2685.0,20.735294117647054,49.0,10.632352941176473,285.0,23.735294117647054,258.0,1.7517371107942787,0.0106757564137698,0.0024504280784371,0.0005336659795783,0.0029283878717323,1.287435046987286,0.5164835164835165,5.230769230769231,24.54840130822833,85.2
182400,610,32.0,89258.66778737184,2.2675364680859658,39363.71875,1416.46875,15300.0,34.6875,432.0,102.25,1402.0,174.3125,1052.0,0.2158098615679824,0.036790605323365,0.0007987883210376,0.0019494234402357,0.004961542048128,2.7667264038231782,0.2637362637362637,2.4615384615384617,9.610372495367695,72.0
1100000,224,58.0,616746.5680396348,2.942513015941322,209598.58620689652,1252.4310344827586,27200.0,13.120689655172416,457.0,18.93103448275862,293.0,56.53448275862069,1087.0,0.1905441692789968,0.03036702150394,0.0001974444744991,0.0002472378806573,0.0012164415328305,1.3817385477582846,0.4285714285714285,4.461538461538462,16.698585917599758,92.1
80000,46,7.0,8447.287533088162,0.2873227051973074,29400.0,4243.428571428572,6190.0,11.142857142857142,19.0,164.42857142857142,359.0,551.4285714285714,920.0,0.3675,0.1395720310037345,0.0003873721835899,0.0050297479999772,0.0177538633608067,8.820439814814813,0.0659340659340659,0.5384615384615384,1.3945578230818176,75.4
62800,266,203.0,240063.626150679,2.477154842399754,96911.02955665025,1728.7339901477833,28200.0,62.92118226600985,659.0,197.43349753694585,4777.0,191.0344827586207,3179.0,1.5431692604562142,0.0271109104446665,0.0012453137273928,0.0019059580753187,0.0030460345782231,0.4370152640264026,0.8901098901098901,15.615384615384617,24.76498300507986,76.0
143400,388,96.0,507907.7552855076,2.313009822551021,219587.375,16273.166666666666,179300.0,41.489583333333336,948.0,3026.520833333333,50500.0,598.9895833333334,6227.0,1.5312927126917713,0.1019507264594475,0.0001835080506081,0.0077321490194693,0.0034111453045267,0.9219089912280702,0.7912087912087912,7.384615384615385,13.661987625592491,79.7
14900,625,172.0,506194.15692586,3.269263776353168,154834.2965116279,16086.720930232555,465300.0,46.58139534883721,1879.0,403.0,8668.0,781.0581395348837,17753.0,10.39156352427033,0.0668199808909003,0.0002839283924098,0.0015991571572641,0.0041970234168694,0.5004282407407408,0.5274725274725275,13.23076923076923,31.646735318750054,80.2
2900000,237,41.0,1100133.1641625226,1.123818320521462,978924.3902439025,35421.560975609755,165900.0,297.219512195122,1944.0,608.170731707317,4361.0,1624.7317073170732,7861.0,0.3375601345668629,0.0410593395652853,0.0003559643618746,0.0005501658338634,0.0018478214936403,2.094466724537037,0.3626373626373626,3.1538461538461537,5.414105576298975,74.4
437600,1413,79.0,221281.55715902493,2.5570423465193954,86538.08860759494,1138.5443037974685,37200.0,9.443037974683543,263.0,117.88607594936708,4056.0,164.81012658227849,4873.0,0.1977561439844491,0.0190029134558689,0.0001725137890193,0.000890834192911,0.0018027332729313,1.074963051994302,0.7472527472527473,6.076923076923077,13.866726424101032,72.9
51800,169,28.0,95151.29493720087,2.4405389028746978,38987.82142857143,1919.321428571429,22100.0,123.28571428571428,795.0,42.17857142857143,395.0,104.82142857142856,1019.0,0.7526606453392167,0.0621459345171275,0.0075691620594789,0.0017252218230684,0.0044647088370908,2.994427726337449,0.2747252747252747,2.1538461538461537,13.04253434418148,75.0
44200,111,4.0,8551.416783200313,0.6471727235443403,13213.5,2022.25,3141.0,36.0,61.0,35.5,80.0,82.75,125.0,0.298947963800905,0.1444716349807943,0.0026738156953085,0.0028976428872348,0.0056898824100668,13.97338348765432,0.0329670329670329,0.3076923076923077,1.498467476331141,74.4
365200,3907,277.0,135731.60111396047,4.556383923456811,29789.32490974729,794.3357400722022,38700.0,27.833935018050543,3290.0,101.79061371841156,14700.0,51.76895306859205,2397.0,0.0815698929620681,0.0143292016963397,0.0003312335137562,0.0005808784943713,0.0008944464586786,0.320150085547504,0.7142857142857143,21.307692307692307,46.99670114024346,89.6
152800,1297,78.0,125241.2307986606,1.486915234673335,84228.89743589744,2770.641025641026,27700.0,82.15384615384616,694.0,190.3717948717949,2158.0,480.28205128205127,4873.0,0.5512362397637266,0.0324271281146807,0.0010238358619328,0.0017212696264165,0.0051335706034462,1.1421843434343433,0.8571428571428571,6.0,10.75284169163596,74.6
222400,674,20.0,75723.98855349605,1.1466321506828692,66040.35,1345.8,3071.0,72.9,159.0,203.6,1181.0,322.55,1168.0,0.2969440197841727,0.041273783006438,0.0134845475972976,0.0051009281700485,0.0182823672117406,4.257266691033139,0.2087912087912088,1.5384615384615383,4.6471588959681895,86.0
306300,543,36.0,587659.4089441901,2.543184997703855,231072.22222222225,2079.3888888888887,11700.0,52.52777777777778,778.0,4.055555555555555,25.0,34.27777777777778,292.0,0.7543983748685021,0.0182546539467158,0.0004471672102865,3.113971823797836e-05,0.0002696160750998,2.495304894179894,0.3186813186813186,2.769230769230769,15.146779506101351,84.7
439200,1189,55.0,256638.1179966556,1.3605469611758774,188628.63636363635,5416.090909090909,41600.0,54.38181818181818,544.0,871.709090909091,6479.0,581.8,4041.0,0.4294823232323232,0.0276077473901866,0.0003983152901588,0.0031139371373214,0.0024938690055945,1.6327246227709191,0.5164835164835165,4.230769230769231,7.421990780305872,76.9
186800,602,81.0,316800.5325396807,1.570229616542881,201754.27160493823,3327.716049382716,22600.0,412.75308641975306,3880.0,917.7654320987656,16800.0,283.39506172839504,1883.0,1.0800549871784704,0.0204017582051918,0.0027357611805636,0.0026943307693991,0.001896056244794,1.1017052951388888,0.6153846153846154,6.230769230769231,6.93913436804177,73.3
2200000,631,25.0,110521.61673929074,0.9165225125084936,120588.0,7517.72,42700.0,93.84,354.0,199.6,2212.0,602.56,4607.0,0.0548127272727272,0.0615922402506257,0.0009763951748063,0.001229632511922,0.0046150992155069,3.584456018518519,0.2527472527472527,1.9230769230769231,4.155471522836804,87.3
313200,426,22.0,316001.77844860934,0.9312595946322828,339327.2727272727,7736.0,17700.0,81.5909090909091,232.0,662.9090909090909,3702.0,399.5,1319.0,1.083420411006618,0.0281207623828604,0.0003199650002577,0.0021066283424203,0.0012603628573865,4.052116402116402,0.2197802197802197,1.6923076923076923,4.715211916612585,80.7
309400,802,55.0,445899.8352893967,2.262073028039441,197120.0,2049.7636363636366,5086.0,42.054545454545455,210.0,212.3636363636364,1410.0,148.29090909090908,527.0,0.6371040723981901,0.0189722601780854,0.0003670898783271,0.0019781034049885,0.0013575014341075,1.591962662894376,0.4615384615384615,4.230769230769231,16.7410714284865,81.9
338800,1064,111.0,875136.9387894273,2.749867749731898,318246.91891891893,8830.81981981982,208100.0,48.47747747747748,1185.0,887.7747747747748,27600.0,267.3783783783784,6571.0,0.9393356520629248,0.0255693843966871,0.0001727779425975,0.0020107781014734,0.0007314682306018,0.7731214225589226,0.8461538461538461,8.538461538461538,22.623942517450576,78.2
595400,1170,258.0,406269.8670282618,4.856927561470508,83647.50387596899,1811.7054263565888,85600.0,21.968992248062012,671.0,82.43410852713178,5197.0,126.88372093023256,9982.0,0.1404895933422388,0.0235002014534043,0.0005797595909908,0.0007004583141797,0.0015435237721335,0.2451849600086467,0.6703296703296703,19.846153846153847,71.72957616075385,75.5
35600,285,20.0,72905.37776236869,2.592228076480251,28124.6,1857.8,19800.0,21.2,151.0,166.95,1161.0,254.2,1459.0,0.7900168539325841,0.0594033487669631,0.0021911302704403,0.0059479097453441,0.009079823633785,4.318737816764132,0.2087912087912088,1.5384615384615383,11.833057180836953,71.9
198400,323,23.0,4346.157762034199,0.9203552876810888,4722.260869565217,235.65217391304347,1177.0,6.217391304347826,36.0,7.565217391304348,72.0,3.9130434782608696,17.0,0.0238017180925666,0.0558586624593852,0.0015955058064471,0.0013840529057085,0.0010324574578689,3.6387826178451177,0.2417582417582417,1.7692307692307692,3.684675725658789,73.8
180500,898,127.0,461652.6560237084,3.010378010069492,153353.71653543308,6034.811023622047,149800.0,196.9448818897638,4329.0,2986.63779527559,75100.0,363.13385826771656,9402.0,0.849605077758632,0.0362467829543379,0.0017762733985543,0.0087377363318387,0.0018975281211207,0.6817479607583774,0.7802197802197802,9.76923076923077,28.039750826504587,80.2
30100,129,67.0,1480904.9703019022,2.294432953315356,645433.9701492537,94791.67164179104,1500000.0,415.2238805970149,6954.0,44960.49253731343,1000000.0,5357.895522388059,85752.0,21.442989041503445,0.0889224309502526,0.0010286777807499,0.0364958850411274,0.0055849423973058,1.325512415824916,0.6483516483516484,5.153846153846154,15.648386151179448,80.7
254400,367,2.0,11313.70849898476,0.114743493903347,98600.0,1228.5,1311.0,51.0,64.0,4.0,7.0,10.5,21.0,0.3875786163522012,0.0124736590335847,0.0005099006415433,3.835178443480818e-05,9.849906191369606e-05,39.260439814814816,0.0219780219780219,0.1538461538461538,1.081135902625952,68.0
33800,53,34.0,458436.5765163782,1.044862685788688,438752.9411764706,14808.735294117649,86800.0,220.3235294117647,1104.0,3377.294117647059,17200.0,1287.235294117647,6645.0,12.980856247824574,0.0301696322796736,0.0005464234637199,0.0071445569512403,0.0026981358423261,1.8187303591470256,0.3296703296703296,2.6153846153846154,4.330455301110954,78.2
156200,193,45.0,893614.3801590927,2.0641105704796434,432929.5111111111,14636.511111111113,133200.0,374.68888888888887,3031.0,391.75555555555553,3044.0,791.4,7780.0,2.771635794565372,0.0387693885265828,0.001271049881854,0.0009216378097549,0.0022720206847582,1.97942077020202,0.4835164835164835,3.4615384615384617,9.701348353941093,74.8
294100,417,215.0,2189711.7492177887,4.760532223250382,459972.0465116279,5956.325581395349,302800.0,56.948837209302326,1598.0,172.26511627906976,6112.0,409.2744186046512,17190.0,1.563998798067419,0.0102455763051717,0.0002724606415446,0.0003612476249192,0.0010396811975798,0.4111628699376947,0.956043956043956,16.53846153846154,52.17708376402633,76.9
20200,802,415.0,112131.67454733075,1.911483642871954,58662.115662650605,1238.7927710843371,52100.0,47.65542168674699,832.0,190.20722891566265,52400.0,47.32048192771085,1597.0,2.904065131814386,0.017857664801512,0.000956506030186,0.0007011623539803,0.0006234722767286,0.2130960648148148,0.9010989010989012,31.923076923076923,28.97952078215597,77.5
214100,304,1.0,0.0,0.0,693.0,500.0,500.0,41.0,41.0,4.0,4.0,6.0,6.0,0.0032368052312003,0.7215007215007215,0.0591630591630591,0.0057720057720057,0.0086580086580086,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999985569986,68.4
32000,620,73.0,530917.1564284832,1.3229615511948107,401309.5890410959,17831.794520547945,129000.0,156.4794520547945,3271.0,7934.438356164384,59800.0,859.3835616438356,6188.0,12.540924657534246,0.0388562454433629,0.0003413729950486,0.0167490719170382,0.0022564982883191,1.221806841563786,0.8021978021978022,5.615384615384615,6.977156979187683,82.1
242700,203,87.0,2367745.5255740583,2.269114674391569,1043466.6666666666,79931.59770114943,1300000.0,223.55172413793105,3271.0,8355.827586206897,90100.0,3328.885057471264,43698.0,4.299409421782722,0.1082754739524717,0.0004326859184611,0.0129150096079151,0.0048142778917869,1.021115686907838,0.7362637362637363,6.6923076923076925,13.225146946064504,92.0
263800,178,30.0,44074.78611737048,0.8056153496268446,54709.46666666667,2546.2,8924.0,23.766666666666666,70.0,179.23333333333332,834.0,145.2,550.0,0.2073899418751579,0.0473681698889812,0.0005796085654593,0.0032217600212171,0.0026935915476177,2.8603440293742013,0.3296703296703296,2.3076923076923075,3.0323819643090584,85.6
63200,297,9.0,53026.951733162176,1.036717568729915,51148.88888888889,1857.6666666666667,7119.0,16.11111111111111,51.0,57.333333333333336,216.0,280.8888888888889,1036.0,0.8093178621659634,0.0373712676852699,0.0004200942708078,0.00097474693146,0.0055961374476271,5.116302083333333,0.0879120879120879,0.6923076923076923,2.950210713762541,70.0
16600,125,27.0,163808.74050487927,2.433244754859817,67321.11111111111,3731.925925925926,42600.0,16.48148148148148,200.0,657.3703703703703,6997.0,340.0,4042.0,4.055488621151271,0.0323585375942847,0.0002448144542054,0.0034992728078039,0.003073146820207,3.350567129629629,0.2967032967032967,2.076923076923077,11.618940731643418,77.7
55000,185,45.0,51712.97095279527,1.2482405873437228,41428.688888888886,1401.7333333333331,7473.0,31.622222222222224,204.0,314.6,2754.0,113.44444444444444,684.0,0.7532488888888889,0.0275230149617318,0.0010872512853583,0.0061544710119291,0.0022446839837475,1.9900552398989897,0.4725274725274725,3.4615384615384617,5.22101967974155,74.6
115200,83,16.0,51176.8942004104,0.8398259560955171,60937.5,781.375,1527.0,59.75,108.0,13.5625,37.0,27.3125,44.0,0.5289713541666667,0.0434164441612224,0.0029072505484138,0.0005080734356437,0.0012205926441564,5.4094652777777785,0.1648351648351648,1.2307692307692308,2.384410256371128,69.0
18900,60,10.0,73296.52963559885,1.4145485318140718,51816.2,6820.0,29600.0,26.1,120.0,1661.9,12600.0,498.1,2912.0,2.741597883597884,0.0961877990921092,0.0005796189588446,0.0137978801640234,0.0064219721769563,7.1099498456790124,0.1098901098901098,0.7692307692307693,3.487326357326718,76.4
1100000,1360,112.0,485512.9739647505,1.897314043832434,255894.89285714287,5416.964285714285,107700.0,264.5178571428572,10600.0,367.5357142857143,6531.0,399.9375,6438.0,0.2326317207792207,0.018999000088016,0.0019603978277867,0.0014509014054935,0.001408540608317,0.7852042667667667,0.7142857142857143,8.615384615384615,13.677490632610043,94.4
15500,8,8.0,171545.7123584598,1.552449885582872,110500.0,3329.75,14600.0,64.25,183.0,67.875,399.0,195.0,819.0,7.129032258064516,0.0317322754603281,0.0011443422652518,0.0004414553535328,0.0020769154137511,1.145421626984127,0.0769230769230769,0.6153846153846154,4.777375565567626,77.4
81200,469,163.0,210737.32941323417,1.639010858404777,128575.92024539875,2800.601226993865,35100.0,53.95092024539877,607.0,321.4049079754601,7405.0,305.0061349693252,3731.0,1.5834472936625466,0.0232270296768838,0.00085650879364,0.0020207835986222,0.002832135114832,0.537472422267947,0.5604395604395604,12.538461538461538,11.666259102991043,72.0
126900,215,24.0,115675.74753920385,1.4263552604058525,81098.83333333333,1860.2083333333333,12000.0,65.45833333333333,458.0,225.91666666666663,3013.0,116.375,629.0,0.6390767008142895,0.0210808042278392,0.0011188898306566,0.0016750039243845,0.0015328308123698,1.8705867552334945,0.2637362637362637,1.8461538461538465,5.189963686220025,73.8
