FOLLOWERS,VIDEO_COUNT,VIDEO_COUNT_3M_x,VIEW_STD,VIEW_CV,VIEW_MEAN_V,VIEW_P90,MEAN_LIKES_3M,P90_LIKES_3M,MAX_LIKES_3M,MEAN_COMMENTS_3M,P90_COMMENTS_3M,MAX_COMMENTS_3M,MEAN_SHARES_3M,P90_SHARES_3M,MAX_SHARES_3M,MEAN_SAVES_3M,P90_SAVES_3M,MAX_SAVES_3M,MEAN_VIEWS_RATE_3M,MEAN_LIKE_RATE_3M,MEAN_COMMENT_RATE_3M,MEAN_SHARE_RATE_3M,MEAN_SAVE_RATE_3M,AVG_POST_GAP,POSTING_CONSISTENCY,VIDEOS_PER_WEEK,MAX_VIRAL_STRENGTH,COLLAB_SCORE
60200.0,451,45.0,43535.90640961862,1.2514577364943,34788.15555555555,90060.00000000001,1472.5111111111112,3450.0,10500.0,22.444444444444443,49.6,116.0,32.08888888888889,85.20000000000007,294.0,116.04444444444444,294.4000000000002,1176.0,0.5778763381321521,0.0389096726055967,0.0009873793318957,0.0006022953144942,0.0023309839588727,1.9995601851851847,0.4835164835164835,3.4615384615384617,5.642725141920001,89.5
84600.0,1749,119.0,53459.96062835774,1.75794147998894,30410.546218487398,61740.000000000015,1505.6050420168067,3029.2000000000007,13300.0,22.77310924369748,47.2,121.0,84.94117647058823,177.00000000000006,1836.0,188.32773109243695,455.8000000000001,2382.0,0.3594627212587162,0.0561024674804419,0.0011543535967647,0.0022816054559417,0.0053133190731819,0.7388988935969868,0.6813186813186813,9.153846153846152,16.40220456416412,78.9
328700.0,970,147.0,943017.2821432475,1.758224779590793,536346.2585034013,1280000.0000000012,13528.027210884356,27280.000000000025,330700.0,57.29931972789116,146.20000000000005,1162.0,1652.4625850340135,4196.200000000003,25400.0,863.5850340136054,1600.2000000000007,24867.0,1.631719679048985,0.021461443941383,0.0001737497232015,0.0027424034657779,0.0015091447105623,0.533917982623034,0.8241758241758241,11.307692307692308,12.678376873480508,77.4
58900.0,38,38.0,194836.5265889048,1.7943965939201554,108580.52631578948,204720.00000000064,9488.526315789471,24260.00000000016,78800.0,98.1842105263158,232.1000000000004,866.0,544.7368421052631,1656.60000000001,4266.0,973.657894736842,2706.9000000000124,7671.0,1.843472433205254,0.0605094608533879,0.0008098325061284,0.0029654613723426,0.0077473124709985,1.7976013513513514,0.2527472527472527,2.923076923076923,8.747424904065282,79.8
160000.0,427,54.0,343316.89987450355,1.587722174469683,216232.35185185185,603060.0,4158.981481481482,11457.600000000011,45200.0,125.33333333333331,243.40000000000012,1593.0,216.25925925925927,632.4000000000003,2351.0,325.2037037037037,796.1000000000001,4266.0,1.3514521990740742,0.0249416720579807,0.001092448735594,0.0012741238228348,0.0020644682409003,1.620821104122991,0.4945054945054945,4.153846153846154,7.861913286485761,76.5
703400.0,926,58.0,421272.0016077443,4.156727463744934,101347.03448275862,120860.00000000068,623.5,668.9000000000011,18800.0,9.96551724137931,12.200000000000015,261.0,27.74137931034483,32.90000000000001,681.0,17.75862068965517,43.20000000000006,475.0,0.1440816526624376,0.0116302308265449,0.0003050245677109,0.0002746974027068,0.000363885568222,1.4845425194931774,0.4395604395604395,4.461538461538462,30.587969502914177,92.0
37300.0,149,6.0,160218.15019986551,1.5007929340053583,106755.66666666669,306650.0,10728.666666666666,31300.0,32400.0,166.66666666666666,463.0,596.0,1069.8333333333333,3168.0,4460.0,1955.8333333333333,5735.0,7654.0,2.862082216264522,0.0784946228814485,0.0023587090011006,0.0056778404878006,0.0131678826914964,15.51429398148148,0.0659340659340659,0.4615384615384615,3.4808456693619934,77.8
65600.0,335,91.0,75969.39156665702,1.793509847239261,42357.945054945056,106300.0,3248.098901098901,11600.0,48600.0,6.989010989010989,18.0,139.0,324.13186813186815,1004.0,3803.0,136.1978021978022,488.0,1105.0,0.645700381935138,0.055053209052111,0.0001611501204102,0.004141967795447,0.0025202575896726,0.9819846965020576,0.6923076923076923,7.0,13.14747444108688,81.9
38100.0,92,9.0,178135.38390785814,1.399701811732256,127266.66666666669,376020.0,8963.777777777777,28680.0,37400.0,632.1111111111111,1833.0000000000005,4169.0,22741.444444444445,46340.00000000003,180900.0,411.77777777777777,1182.8000000000002,1850.0,3.3403324584426946,0.0677419057467506,0.0024303246710019,0.1721460833336064,0.0035138352838259,6.03294849537037,0.0989010989010989,0.6923076923076923,3.99869041379781,78.1
124000.0,78,34.0,918048.8806554514,4.441455639337252,206700.0,87060.0,1683.1764705882354,1517.1,22000.0,52.85294117647059,85.4,135.0,118.97058823529412,82.79999999999998,1884.0,149.8235294117647,223.4,1334.0,1.6669354838709676,0.0314491885450396,0.0012973998471052,0.0013557411847971,0.0037909519978367,2.637707281144781,0.3296703296703296,2.6153846153846154,26.124818577522376,85.9
12900.0,162,17.0,121713.39315336011,2.2534583207476504,54011.82352941176,166820.00000000012,6563.294117647059,17192.40000000001,57400.0,13.882352941176473,44.400000000000034,100.0,412.88235294117646,1235.000000000001,3432.0,2463.8823529411766,8200.400000000005,18827.0,4.186963064295486,0.0807873350608082,0.0004286494470877,0.0041375538111758,0.0218927643560649,4.997588252314815,0.1868131868131868,1.3076923076923077,7.342836699018158,79.7
1400000.0,616,1.0,0.0,0.0,950.0,950.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0006785714285714,0.0242105263157894,0.0,0.0,0.0010526315789473,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999989473684,70.7
17000.0,123,123.0,318757.2168579688,2.093380317247033,152269.13821138212,377340.0,4199.349593495935,13399.999999999998,54800.0,42.53658536585366,129.79999999999995,595.0,160.7560975609756,435.8,2494.0,176.130081300813,623.4,2055.0,8.9570081300813,0.0220988169395309,0.0004110752016174,0.0008006605206973,0.0012702882086602,0.4494179758652095,0.4725274725274725,9.461538461538462,13.791369837996715,81.2
100300.0,206,46.0,1824248.0807435752,2.0187891345607016,903634.7826086956,2200000.0,22151.08695652174,50000.0,286900.0,111.95652173913044,236.0,1349.0,1154.0217391304348,4015.5,11800.0,1138.1739130434785,1864.5,14026.0,9.009319866487491,0.0182317264040438,0.0001738863408862,0.0011244163621764,0.0012155131096883,1.3014421296296297,0.3736263736263736,3.5384615384615383,10.070440154726244,75.7
226900.0,247,20.0,63498.61664469135,0.6829276902990796,92980.0,139040.00000000003,3294.4,6497.700000000005,10400.0,83.05,91.90000000000003,597.0,407.4,697.5000000000001,1264.0,457.35,754.9000000000001,876.0,0.4097840458351697,0.0353298356501029,0.0009264923766402,0.0046597547217386,0.0053897523300206,4.332795443469785,0.1978021978021978,1.5384615384615383,3.363088836272714,70.0
310700.0,456,9.0,788.2821688822967,0.3990179705483412,1975.555555555556,2851.2000000000003,183.33333333333331,261.0,305.0,10.333333333333334,13.6,16.0,12.22222222222222,19.0,19.0,15.555555555555555,24.0,32.0,0.0063584021743017,0.0926667046632566,0.0054968438917126,0.0062866868288535,0.0076390424037961,2.203347800925926,0.0989010989010989,0.6923076923076923,1.8202474681449812,75.2
151100.0,287,23.0,19833.093363457865,1.706219318801759,11624.0,33560.00000000002,456.9565217391304,819.2000000000002,3659.0,5.086956521739131,8.600000000000001,41.0,10.173913043478262,7.600000000000001,159.0,11.782608695652174,13.0,135.0,0.0769291859695565,0.0475034873678319,0.0006405145249035,0.0003570469437942,0.001020703523921,3.809922138047138,0.2087912087912088,1.7692307692307692,6.976944252668879,74.9
410200.0,592,60.0,32515.16982152917,1.0579526557831205,30734.05,56510.00000000001,1420.6166666666666,3766.800000000001,6416.0,21.65,46.400000000000006,148.0,36.06666666666667,82.60000000000001,433.0,75.75,163.0,541.0,0.0749245490004875,0.0439967834073922,0.0009255513531793,0.0009264912801614,0.0023471988494578,1.4886713355304455,0.6593406593406593,4.615384615384615,5.013982862492448,78.0
133600.0,55,49.0,3564267.417891188,3.679302461270859,968734.5510204082,1006800.000000001,19491.20408163265,22980.000000000047,320700.0,651.3877551020408,1158.400000000001,10100.0,7607.306122448979,7644.000000000012,99400.0,2209.183673469388,2362.200000000005,38896.0,7.251007118416229,0.0238514858421426,0.0014607300766687,0.0083029121218354,0.0030597647090814,1.413237606095679,0.4285714285714285,3.769230769230769,24.25845137372485,77.3
3300000.0,1698,99.0,588321.704389794,1.3036447430028977,451289.89898989897,1200000.0,18723.47474747475,54840.00000000001,194400.0,94.77777777777776,140.60000000000008,4053.0,713.4646464646464,1867.2000000000005,10600.0,566.8888888888889,1625.0,5971.0,0.1367545148454239,0.0266693206162552,0.0001958973998901,0.0009919845940129,0.0008271166727092,0.8895447137188208,0.6923076923076923,7.615384615384615,6.647611672027474,82.2
123300.0,185,8.0,1051100.9530827324,1.7034981614700035,617025.0,1739999.9999999995,25796.125,77499.99999999999,127200.0,39.625,131.29999999999998,167.0,1157.625,3479.7999999999997,5920.0,1314.5,4647.799999999999,5695.0,5.00425790754258,0.0270865233336567,0.000116253841079,0.0009659714485466,0.0011676326400653,10.14127810846561,0.0879120879120879,0.6153846153846154,4.862039625615069,77.6
139200.0,513,67.0,642255.496890716,2.0609936878878305,311624.1940298508,666120.0,29183.402985074623,64019.99999999998,341800.0,77.65671641791045,216.39999999999995,1123.0,5448.20895522388,15459.999999999998,58100.0,2375.0,4708.199999999997,27248.0,2.2386795548121463,0.0786783683958061,0.0002468589825492,0.0154188187885363,0.0069119999848488,1.2871668069584736,0.5494505494505495,5.153846153846154,13.15687317780628,79.4
26200.0,5,2.0,2320.017349073062,0.2261335687749821,10259.5,11571.9,1286.0,1437.2,1475.0,4.5,5.7,6.0,10.5,15.7,17.0,17.5,20.3,21.0,0.3915839694656489,0.1256132630567019,0.0004741186415394,0.0009463311951999,0.0018064740689175,17.57289351851852,0.0219780219780219,0.1538461538461538,1.1599005798372335,68.4
287800.0,845,1.0,0.0,0.0,3133.0,3133.0,221.0,221.0,221.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0108860319666435,0.0705394190871369,0.0003191828917969,0.0,0.0067028407277369,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999996808172,71.9
10400.0,74,77.0,172289.96205978416,2.9831243957329017,57754.87012987013,153680.00000000015,3056.753246753247,6577.200000000001,98300.0,14.909090909090908,24.40000000000001,634.0,196.33766233766235,424.4,5301.0,1266.7792207792209,2535.800000000004,33681.0,5.553352897102897,0.0370616549839065,0.0001955585674288,0.0024514818740925,0.0154949614319105,0.6734544042397661,0.4285714285714285,5.923076923076923,24.240380020380243,87.5
27900.0,208,97.0,270891.9678792498,2.122615094945184,127621.80412371134,504560.0000000001,3398.3917525773195,13880.000000000002,32700.0,30.072164948453608,126.60000000000002,246.0,287.87628865979383,551.2,11000.0,188.36082474226805,752.2,1778.0,4.574258212319403,0.0139683242764947,0.0006161169792756,0.0006766137863983,0.000867263885437,0.9199225983796296,0.6153846153846154,7.461538461538462,10.969912309278495,78.0
398500.0,85,10.0,218684.6658943979,1.3812189426145505,158327.3,475930.0,17146.4,53929.99999999999,75800.0,50.4,160.4,173.0,1325.5,3430.3999999999987,6476.0,2085.5,6968.4,8538.0,0.3973081555834379,0.0914780938146306,0.0005312363513865,0.0056210743049773,0.0106543893624733,9.222822788065844,0.1098901098901098,0.7692307692307693,4.110472420080994,79.7
53800.0,38,32.0,2008314.385528061,2.2990838280401813,873528.125,1750000.0000000012,52318.125,114310.00000000012,788000.0,385.09375,769.6000000000009,6631.0,4682.8125,8607.700000000003,86200.0,3596.84375,8626.900000000012,57444.0,16.23658224907063,0.0340540819622819,0.0002731079909852,0.002539975485889,0.0021806638733435,2.755797117682198,0.3186813186813186,2.4615384615384617,11.791263160517252,81.9
26300.0,261,127.0,271698.012781643,1.3522474720088236,200923.29133858267,408080.0,4604.433070866142,9215.8,79800.0,69.37007874015748,137.20000000000002,814.0,268.51181102362204,479.80000000000007,10000.0,152.20472440944883,275.4,4323.0,7.639668872189455,0.0211833692775082,0.0004158185021478,0.0010230056061426,0.0007279605816626,0.6974492945326278,0.8681318681318682,9.76923076923077,10.451749948943284,79.0
58500.0,112,10.0,61931.705217207695,0.6221165767612816,99550.0,154549.99999999997,9013.4,15239.999999999996,29100.0,43.2,59.3,71.0,893.1,1969.7999999999995,3624.0,556.7,905.5999999999996,1838.0,1.7017094017094017,0.0850226202327479,0.0005098464755028,0.007555327921969,0.0052072954141678,8.999899691358024,0.1098901098901098,0.7692307692307693,2.524359618256913,78.0
19800.0,194,25.0,67839.80630799786,1.305129695838747,51979.36,152200.00000000003,1685.16,4935.8,8662.0,21.76,43.8,111.0,38.48,130.8,188.0,58.64,166.20000000000002,276.0,2.625220202020202,0.034977535837787,0.0007990499323918,0.0006550539448944,0.0010853783022862,3.500938946759259,0.2747252747252747,1.9230769230769231,4.347879619827026,75.7
52500.0,295,4.0,8610.845874051322,0.4556003107722604,18900.0,27460.0,469.75,698.6,758.0,19.0,29.700000000000003,33.0,2.5,4.4,5.0,42.25,51.7,52.0,0.36,0.0243550659618301,0.0009599988543364,0.0001182007912175,0.0024204149126862,7.770320216049382,0.0439560439560439,0.3076923076923077,1.6084656083805045,69.2
172300.0,313,39.0,40494.949119409146,0.6194316816884212,65374.35897435898,110000.00000000004,7897.871794871795,14920.0,24400.0,45.66666666666666,99.6,189.0,538.3076923076923,1224.0000000000002,2085.0,1191.051282051282,2522.8,3054.0,0.3794217003735286,0.1144289933099,0.0007000165001637,0.0071418963465064,0.0173682633547389,2.2854014376218323,0.3736263736263736,3.0,2.944579541843882,77.4
23600.0,472,85.0,545103.1966874475,1.7703136011441936,307913.35294117645,688700.0000000015,27191.36470588235,73400.00000000007,322600.0,175.96470588235294,527.4000000000001,2868.0,18473.529411764703,46380.0,322700.0,1430.4352941176471,3751.800000000002,19954.0,13.047175972083748,0.0703846808585452,0.0004349065245141,0.0371053020703035,0.0043291388428995,1.0398042052469136,0.6703296703296703,6.538461538461538,9.743000656952264,82.7
38700.0,348,2.0,562.1498910433053,0.3416286178679286,1645.5,1963.5,175.5,200.7,207.0,3.5,4.7,5.0,2.5,3.7,4.0,5.5,5.9,6.0,0.0425193798449612,0.1083531006438495,0.0020249727022854,0.0018473022327647,0.0036275368048495,1.303287037037037,0.0219780219780219,0.1538461538461538,1.241567911734082,74.8
73500.0,117,39.0,38731.30764197383,1.3481125330190633,28730.02564102564,45860.0000000001,255.15384615384616,539.4000000000001,652.0,27.46153846153846,45.400000000000006,110.0,3.641025641025641,8.0,11.0,14.41025641025641,25.60000000000001,33.0,0.3908847025989883,0.0192586590745183,0.0017403513944761,0.0002275551997686,0.0009514134148918,2.0880866228070176,0.2857142857142857,3.0,6.874341236615584,81.7
16900.0,144,66.0,81392.733235126,2.321119647179885,35066.15151515151,40250.0,4634.878787878788,5671.0,64100.0,47.77272727272727,69.0,320.0,469.1969696969697,858.0,4899.0,281.6818181818182,278.5,4275.0,2.074920207997131,0.129619195628774,0.0033765519836821,0.0173685648830535,0.0066337834694224,1.34551193019943,0.5604395604395604,5.076923076923077,13.648489477938751,94.6
3800000.0,920,54.0,178310.83602116778,2.633327347204905,67713.12962962964,104910.00000000004,2051.203703703704,3176.2000000000003,25900.0,57.55555555555556,100.90000000000002,447.0,99.07407407407408,97.8,3140.0,120.83333333333331,205.7,1280.0,0.0178192446393762,0.0351296829039967,0.0017594266183045,0.0010990089054952,0.0025708856544485,1.6466127271139062,0.4835164835164835,4.153846153846154,17.72182155138768,77.2
17100.0,24,20.0,723569.9487671764,1.7280592588583097,418718.25,1660000.000000001,12786.9,52240.000000000015,75100.0,83.15,340.20000000000005,411.0,676.15,3185.3000000000006,3875.0,1201.65,4427.800000000003,6756.0,24.486447368421054,0.0289624833531496,0.0003762221309472,0.0011179707065679,0.0032701926901123,4.426855506822612,0.2197802197802197,1.5384615384615383,5.49295379409545,76.7
77500.0,191,62.0,285778.4928037365,2.417429482629272,118215.85483870968,307589.99999999994,8926.967741935483,22230.0,112700.0,29.080645161290324,62.299999999999976,524.0,719.9516129032259,2083.0999999999995,8964.0,578.2096774193549,2186.9,5714.0,1.5253658688865763,0.062945954997139,0.0003369678412333,0.0050980507762542,0.0039597246697177,1.448450591985428,0.4725274725274725,4.769230769230769,17.764114659978695,80.6
312500.0,312,17.0,78223.32279479582,0.5627250927483098,139008.0588235294,246820.0,7926.529411764706,11760.0,14300.0,37.588235294117645,64.0,104.0,97.76470588235294,229.20000000000005,483.0,792.9411764705883,1327.4,1546.0,0.4448257882352941,0.0632355151801657,0.0007211439967942,0.0006383575924143,0.0060641643873991,5.178561197916666,0.1648351648351648,1.3076923076923077,2.1336892444084823,83.4
114000.0,57,12.0,40387.37989309022,0.8235501526919031,49040.583333333336,71590.0,9044.5,13020.0,35000.0,36.25,44.0,71.0,11.0,8.400000000000002,102.0,244.0,356.8,457.0,0.4301805555555555,0.3104652610146086,0.0036308319776295,0.0004502339966874,0.0267275007201413,7.152634680134681,0.1318681318681318,0.9230769230769232,3.132099774442621,74.6
53300.0,268,12.0,171634.73262105638,1.7541656763708475,97844.08333333331,401650.0000000001,3195.9166666666665,11442.4,18000.0,10.666666666666666,30.500000000000007,67.0,112.33333333333331,440.60000000000014,675.0,89.58333333333333,291.1000000000001,567.0,1.835723889931207,0.020670271590008,0.0001225027838572,0.0005530273483709,0.0005753764689139,4.103720538720538,0.0769230769230769,0.9230769230769232,4.959932000606817,75.6
423600.0,1798,52.0,513935.46135938575,1.3957541346008262,368213.4615384616,545579.9999999999,5633.4807692307695,10570.0,25100.0,164.1346153846154,222.1,716.0,986.0384615384615,1099.9999999999995,18300.0,895.3846153846154,1234.5999999999997,14030.0,0.8692480206290405,0.021489826459623,0.0006494794383321,0.0019258561388037,0.0019787126094151,1.6486973493100945,0.4615384615384615,4.0,8.147447916372522,71.8
29900.0,203,38.0,736528.4018621716,1.7511264708342027,420602.63157894736,941970.0000000003,12869.947368421052,27510.000000000007,144700.0,158.07894736842104,225.6000000000003,2020.0,810.7894736842105,1674.9000000000033,16100.0,482.8157894736842,959.5000000000002,6300.0,14.066977644780849,0.0197885556049433,0.0004319537870461,0.0007752694385858,0.0007876179938622,2.3785926551551557,0.4175824175824176,2.923076923076923,7.84588528988493,79.1
3900000.0,1981,46.0,1333989.7381584602,2.0466038520098,651806.5217391305,1300000.0,34314.02173913043,51650.0,459400.0,305.17391304347825,437.5,6820.0,5041.45652173913,1976.5,181700.0,984.608695652174,1641.0,11694.0,0.1671298773690078,0.0407077408952084,0.0003916383445602,0.0013838100227393,0.0012222549657435,1.796951388888889,0.4505494505494505,3.5384615384615383,10.279123906451538,76.2
33100.0,102,1.0,0.0,0.0,12500000.0,12500000.0,841900.0,841900.0,841900.0,4053.0,4053.0,4053.0,77000.0,77000.0,77000.0,61032.0,61032.0,61032.0,377.6435045317221,0.067352,0.00032424,0.00616,0.00488256,3.647729405054731,0.0109890109890109,0.0769230769230769,0.99999999999992,74.2
277100.0,320,21.0,2910290.8012119764,2.341819655578933,1242747.619047619,2100000.0,44455.57142857143,38000.0,624000.0,703.6190476190476,1309.0,9923.0,37047.0,19200.0,590100.0,2602.2380952380954,2356.0,38752.0,4.484834424567373,0.0278667356677659,0.0004123375447656,0.0135793439508503,0.0013364962330643,4.298310185185185,0.2307692307692307,1.6153846153846154,10.943493104747551,78.5
118600.0,290,10.0,25553.334202974154,0.7578094366019082,33720.0,79280.0,296.7,1027.0,1243.0,36.3,42.2,44.0,9.6,16.59999999999999,40.0,67.2,144.59999999999997,195.0,0.2843170320404722,0.0115751502710176,0.0014649999944073,0.0003961988052282,0.0027609618046879,9.343078703703704,0.0989010989010989,0.7692307692307693,2.505931198027701,76.3
49300.0,42,1.0,0.0,0.0,83800.0,83800.0,4301.0,4301.0,4301.0,88.0,88.0,88.0,314.0,314.0,314.0,178.0,178.0,178.0,1.6997971602434077,0.0513245823389021,0.0010501193317422,0.0037470167064439,0.0021241050119331,3.647729405054731,0.0109890109890109,0.0769230769230769,0.9999999999880668,72.7
31300.0,139,53.0,1791092.3487090536,2.25024792226634,795953.3396226416,2340000.0000000037,49620.58490566038,151260.0000000003,651100.0,413.5471698113208,1284.2000000000014,5397.0,63826.056603773584,74940.00000000001,1000000.0,2567.075471698113,5747.200000000008,46158.0,25.42981915727289,0.0503334554615991,0.0004878679431095,0.0477338339774079,0.0017219115065668,1.6917163016381769,0.5274725274725275,4.076923076923077,12.312279517080524,93.4
99800.0,230,13.0,39953.82430910809,0.3635979811086303,109884.6153846154,136240.0,1393.2307692307693,2299.8,2541.0,43.92307692307692,56.8,71.0,6.384615384615385,9.0,10.0,21.923076923076923,34.8,38.0,1.1010482503468475,0.0132608445835574,0.0004285491910548,6.479049940790572e-05,0.0002268544925713,5.335888310185186,0.1318681318681318,1.0,1.7891494574565916,70.6
419900.0,658,12.0,36847.63057223461,0.3488257864173473,105633.33333333331,137580.0,3920.1666666666665,6730.1,8284.0,53.5,74.5,77.0,336.8333333333333,632.8000000000001,1455.0,311.1666666666667,599.7,828.0,0.2515678336111772,0.039047946726202,0.0005890985319839,0.003540277322054,0.003281157839795,7.537047558922558,0.1318681318681318,0.9230769230769232,1.3669927421770245,72.5
138200.0,791,47.0,165083.67070292874,1.4078409608478333,117260.17021276597,315899.9999999998,3731.446808510638,9805.0,23000.0,34.234042553191486,69.6,235.0,1110.787234042553,3686.599999999999,8267.0,1284.127659574468,4768.999999999999,9869.0,0.8484816947378144,0.0406949091876726,0.0007004192193668,0.0074800626714137,0.0086572816762779,1.823341384863124,0.5054945054945055,3.615384615384616,6.294549962314054,75.0
204400.0,235,6.0,307134.6767570648,1.1936058426939744,257316.66666666663,561100.0,9671.0,19000.0,23300.0,62.0,123.0,152.0,660.0,1419.0,1827.0,364.6666666666667,713.5,803.0,1.258887801696021,0.0500721195348479,0.0003526833227848,0.002863842439294,0.0019811176878884,2.869712962962963,0.0659340659340659,0.4615384615384615,3.306043137496058,86.9
1200000.0,968,8.0,128087.76497274938,0.4127702395885973,310312.5,476840.0,5674.5,10131.6,15600.0,108.75,155.79999999999998,202.0,158.25,255.7,304.0,163.375,274.99999999999994,415.0,0.25859375,0.0171540041646742,0.0003856783165986,0.0004992629707128,0.0005086857399292,5.285615079365079,0.0879120879120879,0.6153846153846154,1.5970996978800496,73.3
335700.0,1409,39.0,154258.404283452,2.643709304256213,58349.230769230766,84520.00000000001,3400.7179487179487,6243.6,54100.0,33.02564102564103,38.80000000000005,446.0,690.5128205128206,846.0000000000015,12800.0,195.02564102564105,190.20000000000005,4848.0,0.1738136156366719,0.0610564793178402,0.0010274982208945,0.0104804670308619,0.002396781383215,2.1905884502923976,0.3296703296703296,3.0,16.454372873923713,76.4
106600.0,410,139.0,1815730.055748504,2.421850338180058,749728.4316546762,1440000.0000000005,19451.136690647483,42420.00000000001,298300.0,110.76258992805757,279.2000000000001,1556.0,1624.3381294964029,4272.400000000001,31300.0,2217.2158273381297,4291.600000000002,27412.0,7.0330997340964005,0.0224460935354344,0.0002947349502363,0.0016279625086964,0.0028822633123736,0.6250785024154589,0.8021978021978022,10.692307692307692,20.807534223491377,77.7
1000000.0,76,4.0,23424.915510342114,0.658003244654048,35600.0,58400.00000000001,665.75,1333.3000000000002,1717.0,6.5,14.600000000000003,20.0,32.0,56.80000000000001,70.0,69.75,170.90000000000003,233.0,0.0356,0.0163063873333862,0.0001414703430952,0.000849336525222,0.0013141429870896,0.3231404320987655,0.0219780219780219,0.3076923076923077,1.9269662920807031,71.2
84600.0,1060,67.0,137472.303038426,1.267807673882883,108433.0895522388,282140.0,2457.5223880597014,7495.2,26000.0,25.71641791044776,60.19999999999999,185.0,152.47761194029852,416.2,1961.0,72.22388059701493,216.2,845.0,1.2817150065276457,0.0188224190409403,0.0002716069384219,0.0006948863060112,0.0004875292291276,0.2557635381593715,0.1758241758241758,5.153846153846154,5.535210722786904,86.7
1200000.0,823,65.0,225419.83574245157,1.183851183115377,190412.3076923077,463260.00000000006,7326.553846153846,18620.0,50900.0,65.21538461538462,145.60000000000002,432.0,51.323076923076925,104.0,676.0,183.75384615384613,410.2000000000001,1444.0,0.158676923076923,0.0409377469619276,0.0004341509231185,0.0002552600240039,0.0010391926520926,1.367236328125,0.5934065934065934,5.0,6.302113631923467,93.9
127900.0,641,68.0,854912.4330139078,3.815769725276232,224047.17647058825,103120.0,273.44117647058823,540.6,2685.0,20.735294117647054,37.0,49.0,10.632352941176473,9.400000000000034,285.0,23.735294117647054,31.0,258.0,1.7517371107942787,0.0106757564137698,0.0024504280784371,0.0005336659795783,0.0029283878717323,1.287435046987286,0.5164835164835165,5.230769230769231,24.54840130822833,85.2
182400.0,610,32.0,89258.66778737184,2.2675364680859658,39363.71875,52480.00000000003,1416.46875,2010.5,15300.0,34.6875,61.60000000000005,432.0,102.25,128.4,1402.0,174.3125,527.1,1052.0,0.2158098615679824,0.036790605323365,0.0007987883210376,0.0019494234402357,0.004961542048128,2.7667264038231782,0.2637362637362637,2.4615384615384617,9.610372495367695,72.0
1100000.0,224,58.0,616746.5680396348,2.942513015941322,209598.58620689652,658590.0000000005,1252.4310344827586,2751.6000000000013,27200.0,13.120689655172416,15.200000000000015,457.0,18.93103448275862,46.90000000000001,293.0,56.53448275862069,107.50000000000011,1087.0,0.1905441692789968,0.03036702150394,0.0001974444744991,0.0002472378806573,0.0012164415328305,1.3817385477582846,0.4285714285714285,4.461538461538462,16.698585917599758,92.1
80000.0,46,7.0,8447.287533088162,0.2873227051973074,29400.0,37580.0,4243.428571428572,5805.400000000001,6190.0,11.142857142857142,18.4,19.0,164.42857142857142,282.80000000000007,359.0,551.4285714285714,780.2,920.0,0.3675,0.1395720310037345,0.0003873721835899,0.0050297479999772,0.0177538633608067,8.820439814814813,0.0659340659340659,0.5384615384615384,1.3945578230818176,75.4
62800.0,266,203.0,240063.626150679,2.477154842399754,96911.02955665025,260920.0000000002,1728.7339901477833,4486.200000000002,28200.0,62.92118226600985,151.60000000000002,659.0,197.43349753694585,456.4000000000002,4777.0,191.0344827586207,451.80000000000007,3179.0,1.5431692604562142,0.0271109104446665,0.0012453137273928,0.0019059580753187,0.0030460345782231,0.4370152640264026,0.8901098901098901,15.615384615384617,24.76498300507986,76.0
143400.0,388,96.0,507907.7552855076,2.313009822551021,219587.375,650250.0,16273.166666666666,45200.0,179300.0,41.489583333333336,111.5,948.0,3026.520833333333,7198.5,50500.0,598.9895833333334,1732.0,6227.0,1.5312927126917713,0.1019507264594475,0.0001835080506081,0.0077321490194693,0.0034111453045267,0.9219089912280702,0.7912087912087912,7.384615384615385,13.661987625592491,79.7
14900.0,625,172.0,506194.15692586,3.269263776353168,154834.2965116279,297360.0000000002,16086.720930232555,29770.000000000025,465300.0,46.58139534883721,75.9,1879.0,403.0,868.9000000000002,8668.0,781.0581395348837,1615.6000000000008,17753.0,10.39156352427033,0.0668199808909003,0.0002839283924098,0.0015991571572641,0.0041970234168694,0.5004282407407408,0.5274725274725275,13.23076923076923,31.646735318750054,80.2
2900000.0,237,41.0,1100133.1641625226,1.123818320521462,978924.3902439025,2000000.0,35421.560975609755,71000.0,165900.0,297.219512195122,629.0,1944.0,608.170731707317,1250.0,4361.0,1624.7317073170732,3173.0,7861.0,0.3375601345668629,0.0410593395652853,0.0003559643618746,0.0005501658338634,0.0018478214936403,2.094466724537037,0.3626373626373626,3.1538461538461537,5.414105576298975,74.4
437600.0,1413,79.0,221281.55715902493,2.5570423465193954,86538.08860759494,80660.00000000019,1138.5443037974685,1444.2,37200.0,9.443037974683543,15.200000000000005,263.0,117.88607594936708,149.0000000000001,4056.0,164.81012658227849,160.4,4873.0,0.1977561439844491,0.0190029134558689,0.0001725137890193,0.000890834192911,0.0018027332729313,1.074963051994302,0.7472527472527473,6.076923076923077,13.866726424101032,72.9
